REV_NUMBER,REV_ALPHABET,CABLE_SIZE,PROCURED_BY,CABLE_TAG,START_EQPT,END_EQPT,LENGTH_SRRL,NO_OF_RUNS,TOTAL_DESIGN_LENGTH,CABLE_ROUTE,TIMESTAMP,LENGTH_VARIANCE
66,A,2X2.5,Unknown,B2-DB7-P-09,"24V DC DB-7,PASSAGE-14,DECK-10","24V EMERGENCY LIGHT(20Z4-EL-31),PASSAGE-20,DECK-20",35.0,1.0,35.0,"10-126-C-D-01-(250X200), 085_L20C-C-01, 085_L20C-C-02, 085_L20B-C-01, 085_L45B-C-12, 20-124-C-G-2, 085_L45B-C-14, 20-122-C-G-2, 085_L45B-C-13, 085_010_L30C-C-01, 085_010-L30C-C-02, 20-122-C-G-4., 085_L45B-CC-22, 20-124-C-G-4., 085_L45B-CC-23, 20-126-C-B-1-(400x200), 083_L45B-CC-39, 20-128-C-G-4., 083_L45B-CC-38, 20-130-C-G-4., 083_L45B-CC-37, 20-132-C-G-4., 083_L45B-CC-36, 20-134-C-G-4., 083_L45B-CC-33, 083_L45B-CC-32, 20-140-C-G-4., 083_L45B-CC-29, 20-142-C-G-4., 083_L45B-CC-28, 20-144-C-G-4., 083_L45B-CC-27, 20-146-C-G-4., 083_L45B-CC-26, 20-148-C-B-1-(325x250), LOCAL ROUTE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
66,A,2X2.5,Unknown,B2-DB7-P-10,"24V DC DB-7,PASSAGE-14,DECK-10","24V EMERGENCY LIGHT(20Z4-EL-39),STEERING GEAR RM,DECK-20",60.0,1.0,60.0,"10-126-C-D-01-(250X200), 085_L20C-C-01, 085_L20C-C-02, 085_L20B-C-01, 085_L45B-C-12, 20-124-C-G-2, 085_L45B-C-14, 20-122-C-G-2, 085_L45B-C-13, 085_010_L30C-C-01, 085_010-L30C-C-02, 20-122-C-G-4., 085_L45B-CC-22, 20-124-C-G-4., 085_L45B-CC-23, 20-126-C-B-1-(400x200), 083_L45B-CC-39, 20-128-C-G-4., 083_L45B-CC-38, 20-130-C-G-4., 083_L45B-CC-37, 20-132-C-G-4., 083_L45B-CC-36, 20-134-C-G-4., 083_L45B-CC-33, 083_L45B-CC-32, 20-140-C-G-4., 083_L45B-CC-29, 20-142-C-G-4., 083_L45B-CC-28, 20-144-C-G-4., 083_L45B-CC-27, 20-146-C-G-4., 083_L45B-CC-26, 20-148-C-B-1-(325x250), 076_L45D-CC-01, 20-151-P-B-1-(325x200), 20-152-P-G-3, 076_L45B-CC-16, 20-154-P-G-3, 076_L45B-CC-15, 20-156-P-G-3, 076_L45B-CC-14, 20-158-P-G-3, 076_L45B-CC-13, 20-160-P-B-1-(325x250), 076_L45B-CC-12, 20-162-P-G-3, 076_L45B-CC-11, 20-164-P-G-3, 076_L45B-CC-10, 20-166-P-G-3, 076_L45B-CC-09, 20-168-P-G-3, 20-169-P-B-1-(325x250), 20-170-P-G-3, 077_L45B-CC-06, 20-172-P-B-1-(325x250), 074_L45B-CC-07, 20-174-P-G-3, 074_L45B-CC-08, 20-176-P-G-3, 074_L45B-CC-09, LOCAL ROUTE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
66,A,2X2.5,Unknown,B2-DB7-P-11,"24V DC DB-7,PASSAGE-14,DECK-10","24V EMERGENCY LIGHT(30Z2-EL-2),FWD DA ROOM,DECK-30",115.0,1.0,115.0,"106_L30B-C-04, 106_L30B-C-03, 10-125-C-B-01-(250X200), 105_L30C-C-02, 105_L30C-C-01, 105_L30B-C-09, 105_L30B-C-08, 105_L30B-C-07, 105_L30B-C-03, 10-127-C-B-01-(250X200), 107_L45B-CC-25, 10-126-C-G-1, 107_L45B-CC-24, 10-124-C-G-1, 107_L45B-CC-23, 107_L45B-CC-52, 10-120-C-G-1, 107_L45B-CC-53, 10-119-C-G-1, 107_L45D-CC-02, 10-118-C-G-1, 107_L45B-CC-60, 107_L45B-CC-59, 107_L45B-CC-58, 107_L45B-CC-10, 10-110-C-G-1, 107_L45B-CC-18, 10-108-C-G-1, 107_L45B-CC-17, 10-10C-P-G-1, 10-105-C-G-1, 107_L45B-CC-15, 107_L45B-CC-14, 107_L45B-CC-13, 107_L45B-CC-12, 107_L45B-CC-11, 107_L45B-CC-09, 107_L45B-CC-08, 107_L45B-CC-05, 10-85-C-G-1, 10-84-C-G-1, 107_L45B-C-04, 10-82-C-G-1, 107_L45B-C-03, 10-80-C-G-1, 107_L45B-C-02, 10-78-C-G-1, 107_L45B-C-01, 10-76-C-B-01-(205X200), 112_L20D-C-06A, 112_L20D-C-05A, 112_L20D-C-04A, 112_L20D-C-03A, 112_L20D-C-02A, 112_L20D-C-01A, 114-L20D-C-03, 114-L20D-C-02, 114-L20D-C-01, 114-L20B-C-01, 114-L20D-C-04, 10-53-C-B-01-(200X200), 117-L20B-C-05, 117-L20B-C-04, 10-48-C-B-01-(200X200), 117-L20C-C-02, 117-L20C-C-01, 117-SCH20-C-11, 117-L20D-C-02, 117_L20B-C-06, 10-43-C-B-01-(250X200), 117_L45C-C-05, 117_L45C-C-06, 10-44-C-D-03-(400X200), 095_L65C-C-08, 095_L65C-C-09, 095_L65C-C-10, 20-46-C-G-01-(400X200), 095_L30C-C-04, 095_L45B-C-04, 095_L45B-C-05, 095_L45B-C-06, 20-41-P-B-6-(325x250), 095_VL30D-C-03, 20-41-C-B-5-(250x200), 095_HL30B-C-23, 095_HL30B-C-24, 20-45-C-D-1-(325X250), 072_L45C-C-02, 072_L45C-C-01, 072_L75B-C-04, 072_L75B-C-03, , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
66,A,2X2.5,Unknown,B2-DB7-P-12,"24V DC DB-7,PASSAGE-14,DECK-10","24V EMERGENCY LIGHT(30Z3-EL-7),AFT DA ROOM,DECK-30",125.0,1.0,125.0,"106_L30B-C-04, 106_L30B-C-03, 10-125-C-B-01-(250X200), 105_L30C-C-02, 105_L30C-C-01, 105_L30B-C-09, 105_L30B-C-08, 105_L30B-C-07, 105_L30B-C-03, 10-127-C-B-01-(250X200), 107_L45B-CC-25, 10-126-C-G-1, 107_L45B-CC-24, 10-124-C-G-1, 107_L45B-CC-23, 107_L45B-CC-52, 10-120-C-G-1, 107_L45B-CC-53, 10-119-C-G-1, 107_L45D-CC-02, 10-118-C-G-1, 107_L45B-CC-60, 107_L45B-CC-59, 107_L45B-CC-58, 107_L45B-CC-10, 10-110-C-G-1, 107_L45B-CC-18, 10-108-C-G-1, 107_L45B-CC-17, 10-10C-P-G-1, 10-105-C-G-1, 107_L45B-CC-15, 107_L45B-CC-14, 107_L45B-CC-13, 107_L45B-CC-12, 107_L45B-CC-11, 107_L45B-CC-09, 107_L45B-CC-08, 107_L45B-CC-05, 10-85-C-G-1, 10-84-C-G-1, 107_L45B-C-04, 10-82-C-G-1, 107_L45B-C-03, 10-80-C-G-1, 107_L45B-C-02, 10-78-C-G-1, 107_L45B-C-01, 10-76-C-B-01-(205X200), 112_L20D-C-06A, 112_L20D-C-05A, 112_L20D-C-04A, 112_L20D-C-03A, 112_L20D-C-02A, 112_L20D-C-01A, 114-L20D-C-03, 114-L20D-C-02, 114-L20D-C-01, 114-L20B-C-01, 114-L20D-C-04, 10-53-C-B-01-(200X200), 117-L20B-C-05, 117-L20B-C-04, 10-48-C-B-01-(200X200), 117-L20C-C-02, 117-L20C-C-01, 117-SCH20-C-11, 117-L20D-C-02, 117_L20B-C-06, 10-43-C-B-01-(250X200), 117_L45C-C-05, 117_L45C-C-06, 10-44-C-D-03-(400X200), 095_L65C-C-08, 095_L65C-C-09, 095_L65C-C-10, 20-46-C-G-01-(400X200), 095_L30C-C-04, 095_L45B-C-03, 095_L45B-C-02, 095_L45B-C-01, 20-53-P-B-10-(400x250), 091_L75B-C-48, 091_L75B-C-49, 091_L75B-C-50, 091_L75B-C-51, 091_L75B-C-52, 091_L45B-C-01, 091_L45B-C-02, 091_L45B-C-03, 091_L45B-C-04, 091_VL75C-C-01, 20-73-C-D-1(200X150), LOCAL ROUTE, , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
66,A,2X2.5,Unknown,B2-DB7-P-13,"24V DC DB-7,PASSAGE-14,DECK-10","24V EMERGENCY LIGHT(40Z2-EX-2),AVCAT PUMP ROOM,DECK-40",115.0,1.0,115.0,"106_L30B-C-04, 106_L30B-C-03, 10-125-C-B-01-(250X200), 105_L30C-C-02, 105_L30C-C-01, 105_L30B-C-09, 105_L30B-C-08, 105_L30B-C-07, 105_L30B-C-03, 10-127-C-B-01-(250X200), 107_L45B-CC-25, 10-126-C-G-1, 107_L45B-CC-24, 10-124-C-G-1, 107_L45B-CC-23, 107_L45B-CC-52, 10-120-C-G-1, 107_L45B-CC-53, 10-119-C-G-1, 107_L45D-CC-02, 10-118-C-G-1, 107_L45B-CC-60, 107_L45B-CC-59, 107_L45B-CC-58, 107_L45B-CC-10, 10-110-C-G-1, 107_L45B-CC-18, 10-108-C-G-1, 107_L45B-CC-17, 10-10C-P-G-1, 10-105-C-G-1, 107_L45B-CC-15, 107_L45B-CC-14, 107_L45B-CC-13, 107_L45B-CC-12, 107_L45B-CC-11, 107_L45B-CC-09, 107_L45B-CC-08, 107_L45B-CC-05, 10-85-C-G-1, 10-84-C-G-1, 107_L45B-C-04, 10-82-C-G-1, 107_L45B-C-03, 10-80-C-G-1, 107_L45B-C-02, 10-78-C-G-1, 107_L45B-C-01, 10-76-C-B-01-(205X200), 112_L20D-C-06A, 112_L20D-C-05A, 112_L20D-C-04A, 112_L20D-C-03A, 112_L20D-C-02A, 112_L20D-C-01A, 114-L20D-C-03, 114-L20D-C-02, 114-L20D-C-01, 114-L20B-C-01, 114-L20D-C-04, 10-53-C-B-01-(200X200), 117-L20B-C-05, 117-L20B-C-04, 10-48-C-B-01-(200X200), 117-L20C-C-02, 117-L20C-C-01, 117-SCH20-C-11, 117-L20D-C-02, 117_L20B-C-06, 10-43-C-B-01-(250X200), 117_L45C-C-05, 117_L45C-C-06, 10-44-C-D-03-(400X200), 095_L65C-C-08, 095_L65C-C-07, 095_L65C-C-02, 095_L30B-C-06, 095_L30B-C-05, 095_L30B-C-04, 095_L30D-C-01, 095_L30D-C-02, 095_L30D-C-03, 095_L30C-C-02, 095_L30C-C-03, 20-33-C-B-1-(400X250), 095_L30B-C-01, 097_L30D-C-01-HL, LOCAL ROUTE, , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,3X16,Unknown,ESB-4P-024,"415V EMERGENCY SWITCHBOARD LOC: ESB ROOM, DK.01","RHIB DAVIT STARTER PANEL (PORT) LOC:PASSAGE-19, DK.20",60.0,1.0,60.0,"01-109-P-D-1-(250X200), 108_L65D-P-01, 108_L45B-P-05, 108_L45B-P-01, 108_L45B-P-02, 10-111-P-D-01(400X200), 085_L45D-P-01, 085_L45C-P-07, 085_L45C-P-07, 085_L45C-P-06, 085_L45B-PC-09, 085_L45B-PC-08, 085_L45B-PC-07, 085_L45B-PC-06, 085_L45C-PC-05, 085_L45B-PC-01, 085_L45B-PC-02, 20-126-P-B-2-(400x250), 083_L45B-PC-08, 083_L45B-PC-07, 083_L45B-PC-06, 083_L45B-PC-05, 083_L45B-PC-22, 083_L45B-PC-21, 083_L45B-PC-20, 20-139-P-B-2-(325x250), 083_L45B-PC-04, 083_L45B-PC-03, 083_L45B-PC-02, 083_L45B-PC-01, 20-148-P-B-2-(325x250), 076_SCH45-PC-07, 076_SCH45-PC-06, 076_SCH45-PC-05, 078_L45D-PC-01, 076_SCH45-C-04, 076_SCH45-PC-03, 20-151-P-B-2-(325x250), 076_SCH45-PC-01, 076_L45B-PC-08, 076_L45B-PC-07, 076_L45B-PC-06, 076_L45B-PC-05, 20-160-P-B-2-(325x250), 076_L45B-PC-04, 076_L45B-PC-03, 076_L45B-PC-02, 076_L45B-PC-01, 077_SCH45-P-03, 077_SCH45-PC-02, 20-169-P-B-2-(325x250), 077_SCH45-PC-01, 077_L45B-PC-06, LOCAL ROUTE, , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,3X16,Unknown,ESB-4P-025,"415V EMERGENCY SWITCHBOARD  LOC: ESB ROOM, DK.01","RHIB DAVIT STARTER PANEL (STBD) LOC: PASSAGE-19, DK.20",54.0,1.0,54.0,"01-109-P-D-1-(250X200), 108_L65D-P-01, 108_L45B-P-05, 108_L45B-P-01, 108_L45B-P-02, 10-111-P-D-01(400X200), 085_L45D-P-01, 085_L45C-P-07, 085_L45C-P-06, 085_L45B-PC-09, 085_L45B-PC-08, 085_L45B-PC-07, 085_L45B-PC-06, 085_L45C-PC-05, 085_141-L30D-P-01, 085_L45B-PC-19, 085_L45B-PC-20, 085_L45B-PC-21, 20-126-P-B-4-(400x250), 083_L45B-PC-12, 083_L45B-PC-11, 083_L45B-PC-10, 083_L45B-PC-09, 083_SCH45-PC-01, 083_SCH45-PC-02, 083_L45C-PC-03, 083_SCH45-PC-11, 083_SCH45-PC-12, 083_L45B-PC-13, 083_L45B-PC-14, 083_L45B-PC-15, 083_SCH45-PC-08, 20-143-P-B-2-(325x250), 083_SCH45-PC-10, 083_L45B-PC-23, 083_L45B-PC-24, 20-148-P-B-5-(325x250), 078_L45B-PC-05, 078_L45B-PC-04, 078_L45B-PC-03, 078_L45B-PC-02, 078_SCH45-PC-04, 078_SCH45-PC-03, 20-157-P-B-2-(325x250), 078_L45B-PC-01, 20-160-P-B-4-(325x250), 077_L45B-PC-05, LOCAL ROUTE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,2X1.5,Unknown,D3T-P-1,"3 TON DAVIT STARTER PANEL (PORT) LOC:PASSAGE -19, DK.20","3 TON  DAVIT CONTROL PANEL (PORT) LOC:PASSAGE-19, DK.20",5.0,1.0,5.0,LOCAL ROUTE,2023-12-14 18:26:13,0.0
68,A,2X1.5,Unknown,D3T-P-2,"3 TON DAVIT STARTER PANEL (PORT) LOC:PASSAGE -19, DK.20","3 TON  DAVIT CONTROL PANEL (PORT) LOC:PASSAGE-19, DK.20",5.0,1.0,5.0,LOCAL ROUTE,2023-12-14 18:26:13,0.0
68,A,12X1.5,Unknown,D3T-P-3,"3 TON DAVIT STARTER PANEL (PORT) LOC:PASSAGE -19, DK.20","3 TON  DAVIT CONTROL DESK (PORT) LOC:WEATHER DECK, DK.10",25.0,1.0,25.0,"LOCAL ROUTE THROUGH RCC COMPLEX STORE BY  GOOSE NECK CONDUIT PIPE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,3X16,Unknown,D3T-P-4,"3 TON DAVIT STARTER PANEL (PORT) LOC:PASSAGE -19, DK.20","3 TON  DAVIT ELECTRIC MOTOR (PORT), LOC:WEATHER DECK, DK.10",30.0,1.0,30.0,"LOCAL ROUTE THROUGH RCC COMPLEX STORE BY GOOSE NECK CONDUIT PIPE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,3X16,Unknown,D3T-P-5,"3 TON DAVIT STARTER PANEL (PORT) LOC:PASSAGE -19, DK.20","3 TON  DAVIT ELECTRIC MOTOR (PORT) LOC:WEATHER DECK, DK.10",30.0,1.0,30.0,"LOCAL ROUTE THROUGH RCC COMPLEX STORE BY GOOSE NECK CONDUIT PIPE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,2X1,Unknown,D3T-P-6,"3 TON DAVIT STARTER PANEL (PORT) LOC:PASSAGE -19, DK.20","3 TON  DAVIT MOTOR THERMISTER (PORT) LOC:WEATHER DECK, DK.10",30.0,1.0,30.0,"LOCAL ROUTE THROUGH RCC COMPLEX STORE BY GOOSE NECK CONDUIT PIPE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,2X1,Unknown,D3T-P-7,"3 TON DAVIT STARTER PANEL (PORT) LOC:PASSAGE -19, DK.20","3 TON  DAVIT MOTOR HEATER (PORT) LOC:WEATHER DECK, DK.10",30.0,1.0,30.0,"LOCAL ROUTE THROUGH RCC COMPLEX STORE BY GOOSE NECK CONDUIT PIPE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,12X1.5,Unknown,D3T-P-8,"3 TON  DAVIT CONTROL PANEL (PORT) LOC:PASSAGE-19, DK.20","3 TON  DAVIT CONTROL DESK (PORT), LOC:WEATHER DECK, DK.10",25.0,1.0,25.0,"LOCAL ROUTE THROUGH RCC COMPLEX STORE BY GOOSE NECK CONDUIT PIPE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,14X1.5,Unknown,D3T-P-9,"3 TON  DAVIT CONTROL PANEL (PORT), LOC:PASSAGE-19, DK.20","3 TON  DAVIT CONTROL DESK (PORT), LOC:WEATHER DECK, DK.10",25.0,1.0,25.0,"LOCAL ROUTE THROUGH RCC COMPLEX STORE BY GOOSE NECK CONDUIT PIPE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,14X1.5,Unknown,D3T-P-10,"3 TON  DAVIT CONTROL PANEL (PORT), LOC:PASSAGE-19, DK.20","3 TON  DAVIT CONTROL DESK (PORT), LOC:WEATHER DECK, DK.10",25.0,1.0,25.0,"LOCAL ROUTE THROUGH RCC COMPLEX STORE BY GOOSE NECK CONDUIT PIPE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,27X1.5,Unknown,D3T-P-11,"3 TON  DAVIT CONTROL PANEL (PORT), LOC:PASSAGE-19, DK.20","3 TON  DAVIT CONTROL DESK (PORT), LOC:WEATHER DECK, DK.10",25.0,1.0,25.0,"LOCAL ROUTE THROUGH RCC COMPLEX STORE BY GOOSE NECK CONDUIT PIPE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,27X1.5,Unknown,D3T-P-12,"3 TON  DAVIT CONTROL DESK (PORT)  LOC:WEATHER DECK, DK.10","3 TON DAVIT JUNCTION BOX (PORT) LOC: WEATHER DECK, DK.10",10.0,1.0,10.0,"LOCAL ROUTE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,27X1.5,Unknown,D3T-P-13,"3 TON  DAVIT CONTROL DESK (PORT)  LOC:WEATHER DECK, DK.10","3 TON DAVIT JUNCTION BOX (PORT) LOC: WEATHER DECK, DK.10",10.0,1.0,10.0,"LOAL ROUTE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,27X1.5,Unknown,D3T-P-14,"3 TON  DAVIT CONTROL DESK (PORT) LOC:WEATHER DECK, DK.10","3 TON DAVIT PENDENT (PORT) LOC: WEATHER DECK, DK.10",10.0,1.0,10.0,"LOCAL ROUTE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,2X1.5,Unknown,D3T-S-1,"3 TON DAVIT STARTER PANEL (STBD) LOC:PASSAGE -19, DK.20","3 TON  DAVIT CONTROL PANEL (STBD), LOC: VFD-AFT, DK.20",15.0,1.0,15.0,"LOCAL ROUTE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,2X1.5,Unknown,D3T-S-2,"3 TON DAVIT STARTER PANEL (STBD) LOC:PASSAGE -19, DK.20","3 TON  DAVIT CONTROL PANEL (STBD), LOC: VFD-AFT, DK.20",15.0,1.0,15.0,"LOAL ROUTE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,12X1.5,Unknown,D3T-S-3,"3 TON DAVIT STARTER PANEL (STBD) LOC:PASSAGE -19, DK.20","3 TON  DAVIT CONTROL DESK (STBD), LOC:WEATHER DECK, DK.10",25.0,1.0,25.0,"LOCAL ROUTE THROUGH PORTABLE EDUCTOR STORE BY GOOSE NECK CONDUIT PIPE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,3X16,Unknown,D3T-S-4,"3 TON DAVIT STARTER PANEL (STBD) LOC:PASSAGE -19, DK.20","3 TON  DAVIT ELECTRIC MOTOR (STBD), LOC:WEATHER DECK, DK.10",35.0,1.0,35.0,"LOCAL ROUTE THROUGH PORTABLE EDUCTOR STORE BY GOOSE NECK CONDUIT PIPE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,3X16,Unknown,D3T-S-5,"3 TON DAVIT STARTER PANEL (STBD) LOC:PASSAGE -19, DK.20","3 TON  DAVIT ELECTRIC MOTOR (STBD), LOC:WEATHER DECK, DK.10",35.0,1.0,35.0,"LOCAL ROUTE THROUGH PORTABLE EDUCTOR STORE BY GOOSE NECK CONDUIT PIPE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,2X1,Unknown,D3T-S-6,"3 TON DAVIT STARTER PANEL (STBD) LOC:PASSAGE -19, DK.20","3 TON  DAVIT MOTOR THERMISTER (STBD), LOC:WEATHER DECK, DK.10",35.0,1.0,35.0,"LOCAL ROUTE THROUGH PORTABLE EDUCTOR STORE BY GOOSE NECK CONDUIT PIPE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,2X1,Unknown,D3T-S-7,"3 TON DAVIT STARTER PANEL (STBD) LOC:PASSAGE -19, DK.20","3 TON  DAVIT MOTOR HEATER (STBD), LOC:WEATHER DECK, DK.10",35.0,1.0,35.0,"LOCAL ROUTE THROUGH PORTABLE EDUCTOR STORE BY GOOSE NECK CONDUIT PIPE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,12X1.5,Unknown,D3T-S-8,"3 TON  DAVIT CONTROL PANEL (STBD) LOC: VFD-AFT, DK.20","3 TON  DAVIT CONTROL DESK (STBD), LOC:WEATHER DECK, DK.10",35.0,1.0,35.0,"LOCAL ROUTE THROUGH PORTABLE EDUCTOR STORE BY GOOSE NECK CONDUIT PIPE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,14X1.5,Unknown,D3T-S-9,"3 TON  DAVIT CONTROL PANEL (STBD) LOC: VFD-AFT, DK.20","3 TON  DAVIT CONTROL DESK (STBD), LOC:WEATHER DECK, DK.10",35.0,1.0,35.0,"LOCAL ROUTE THROUGH PORTABLE EDUCTOR STORE BY GOOSE NECK CONDUIT PIPE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,14X1.5,Unknown,D3T-S-10,"3 TON  DAVIT CONTROL PANEL (STBD) LOC: VFD-AFT, DK.20","3 TON  DAVIT CONTROL DESK (STBD), LOC:WEATHER DECK, DK.10",35.0,1.0,35.0,"LOCAL ROUTE THROUGH PORTABLE EDUCTOR STORE BY GOOSE NECK CONDUIT PIPE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,27X1.5,Unknown,D3T-S-11,"3 TON  DAVIT CONTROL PANEL (STBD) LOC: VFD-AFT, DK.20","3 TON  DAVIT CONTROL DESK (STBD), LOC:WEATHER DECK, DK.10",35.0,1.0,35.0,"LOCAL ROUTE THROUGH PORTABLE EDUCTOR STORE BY GOOSE NECK CONDUIT PIPE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
68,A,27X1.5,Unknown,D3T-S-12,"3 TON  DAVIT CONTROL DESK (STBD)  LOC:WEATHER DECK, DK.10","3 TON DAVIT JUNCTION BOX (STBD) LOC: WEATHER DECK, DK.10",10.0,1.0,10.0,LOCAL ROUTE,2023-12-14 18:26:21,0.0
68,A,27X1.5,Unknown,D3T-S-13,"3 TON  DAVIT CONTROL DESK (STBD)  LOC:WEATHER DECK, DK.10","3 TON DAVIT JUNCTION BOX (STBD) LOC: WEATHER DECK, DK.10",10.0,1.0,10.0,LOCAL ROUTE,2023-12-14 18:26:21,0.0
68,A,27X1.5,Unknown,D3T-S-14,"3 TON  DAVIT CONTROL DESK (STBD)  LOC:WEATHER DECK, DK.10","3 TON DAVIT PENDENT (STBD) LOC: WEATHER DECK, DK.10",10.0,1.0,10.0,LOCAL ROUTE,2023-12-14 18:26:21,0.0
69,A,CAT 6,Unknown,IBS-NW_211,"NETWORK SWITCH-1, F4 CONSOLE,BRIDGE, DK 06,DK 06","RSIU 1,F6 CONSOLE,FWD BRIDGE, DK 06",15.0,1.0,15.0,"DK06,175_L30B-C-10,175_L30B-C-09,175_L30B-C-08,175_L30B-C-07,175_L30B-C-06,175_L30B-C-05,175_L30B-C-04,175_L30B-C-03,175_L30B-C-02.",2023-08-22 15:15:18,0.0
69,A,CAT 6,Unknown,IBS-NW_212,"NETWORK SWITCH-1, F4 CONSOLE,BRIDGE, DK 06,DK 06","MFC 1, F2 CONSOLE,FWD BRIDGE, DK 06",15.0,1.0,15.0,"DK06,175_L30B-C-09,175_L30B-C-10,175_L30B-C-11.",2023-08-22 15:15:18,0.0
